airline,date_of_journey,source,destination,dep_time,arrival_time,duration,total_stops,additional_info,class_,price
Jet Airways,2019-03-09,Banglore,New Delhi,05:45:00,08:15:00,1590,1.0,In-flight meal not included,Economy,9134
Goair,2019-05-06,Kolkata,Banglore,16:40:00,00:15:00,455,1.0,No Info,Economy,7102
Indigo,2019-03-03,Banglore,New Delhi,21:20:00,00:15:00,175,0.0,No Info,Economy,6144
Spicejet,2019-04-27,Kolkata,Banglore,14:55:00,17:25:00,150,0.0,No check-in baggage included,Economy,3841
Spicejet,2019-05-21,Kolkata,Banglore,22:20:00,00:40:00,140,0.0,No check-in baggage included,Economy,3841
Jet Airways,2019-05-12,Kolkata,Banglore,06:30:00,19:50:00,800,1.0,In-flight meal not included,Economy,8586
Air Asia,2019-03-03,Banglore,New Delhi,05:50:00,08:40:00,170,0.0,No Info,Economy,7074
Air India,2019-05-01,Kolkata,Banglore,16:50:00,07:55:00,905,1.0,No Info,Economy,8366
Jet Airways,2019-03-15,Banglore,New Delhi,07:00:00,07:40:00,1480,1.0,In-flight meal not included,Economy,7832
Indigo,2019-04-27,Delhi,Cochin,14:20:00,17:35:00,195,0.0,No Info,Economy,5021
Air India,2019-06-09,Kolkata,Banglore,09:25:00,05:35:00,1210,2.0,No Info,Economy,11642
Multiple Carriers,2019-03-06,Delhi,Cochin,17:45:00,01:35:00,470,1.0,No Info,Economy,15147
Indigo,2019-06-06,Delhi,Cochin,09:15:00,21:00:00,705,1.0,No Info,Economy,6838
Multiple Carriers,2019-06-01,Delhi,Cochin,08:45:00,19:15:00,630,1.0,No Info,Economy,10261
Air India,2019-03-01,Banglore,New Delhi,09:30:00,12:05:00,1595,1.0,No Info,Economy,12704
Indigo,2019-03-27,Delhi,Cochin,08:35:00,21:20:00,765,2.0,No Info,Economy,6494
Air India,2019-03-09,Delhi,Cochin,05:00:00,19:15:00,2295,2.0,No Info,Economy,10598
Spicejet,2019-03-18,Mumbai,Hyderabad,05:45:00,07:05:00,80,0.0,No Info,Economy,2437
Multiple Carriers,2019-06-03,Delhi,Cochin,06:00:00,21:00:00,900,1.0,No Info,Economy,8475
Jet Airways,2019-05-18,Kolkata,Banglore,08:25:00,22:35:00,850,1.0,No Info,Economy,14781
Jet Airways,2019-06-15,Banglore,Delhi,19:50:00,22:50:00,180,0.0,In-flight meal not included,Economy,7229
Indigo,2019-06-06,Chennai,Kolkata,07:55:00,10:15:00,140,0.0,No Info,Economy,3850
Goair,2019-05-09,Delhi,Cochin,14:25:00,19:35:00,310,1.0,No Info,Economy,10188
Air India,2019-05-09,Delhi,Cochin,09:45:00,23:00:00,795,1.0,No Info,Economy,7174
Indigo,2019-03-06,Delhi,Cochin,04:45:00,15:30:00,645,1.0,No Info,Economy,13611
Indigo,2019-06-06,Delhi,Cochin,17:05:00,22:25:00,320,1.0,No Info,Economy,6493
Jet Airways,2019-05-18,Kolkata,Banglore,18:55:00,23:35:00,1720,1.0,In-flight meal not included,Economy,10844
Vistara,2019-03-18,Chennai,Kolkata,07:05:00,09:20:00,135,0.0,No Info,Economy,4842
Air India,2019-06-06,Kolkata,Banglore,07:00:00,20:25:00,805,1.0,No Info,Economy,10203
Air India,2019-03-06,Delhi,Cochin,12:00:00,07:40:00,1180,2.0,No Info,Economy,14746
Jet Airways,2019-05-15,Kolkata,Banglore,21:10:00,16:20:00,1150,1.0,In-flight meal not included,Economy,10844
Air India,2019-05-18,Delhi,Cochin,08:00:00,19:15:00,675,1.0,No Info,Economy,8879
Indigo,2019-06-21,Banglore,Delhi,00:25:00,03:15:00,170,0.0,No Info,Economy,3419
Jet Airways,2019-06-09,Kolkata,Banglore,18:55:00,18:15:00,1400,1.0,In-flight meal not included,Economy,10844
Indigo,2019-05-03,Mumbai,Hyderabad,06:25:00,07:55:00,90,0.0,No Info,Economy,4049
Jet Airways,2019-05-09,Mumbai,Hyderabad,19:35:00,21:05:00,90,0.0,In-flight meal not included,Economy,2759
Jet Airways,2019-06-12,Kolkata,Banglore,21:10:00,09:20:00,730,1.0,In-flight meal not included,Economy,8529
Jet Airways,2019-04-03,Delhi,Cochin,02:15:00,12:35:00,620,1.0,In-flight meal not included,Economy,5177
Jet Airways,2019-05-21,Kolkata,Banglore,17:00:00,14:25:00,1285,1.0,In-flight meal not included,Economy,9314
Indigo,2019-03-21,Chennai,Kolkata,07:55:00,10:15:00,140,0.0,No Info,Economy,3384
Air India,2019-06-15,Delhi,Cochin,06:05:00,09:25:00,1640,1.0,No Info,Economy,7480
Jet Airways,2019-04-03,Mumbai,Hyderabad,19:35:00,21:05:00,90,0.0,No Info,Economy,5678
Air India,2019-05-24,Kolkata,Banglore,07:00:00,01:20:00,1100,2.0,No Info,Economy,13873
Indigo,2019-06-27,Delhi,Cochin,06:50:00,22:30:00,940,1.0,No Info,Economy,6442
Indigo,2019-06-21,Banglore,Delhi,13:00:00,15:50:00,170,0.0,No Info,Economy,3943
Air India,2019-05-21,Kolkata,Banglore,09:50:00,23:15:00,805,3.0,No Info,Economy,14960
Indigo,2019-05-27,Delhi,Cochin,10:35:00,21:00:00,625,1.0,No Info,Economy,6314
Jet Airways,2019-05-18,Delhi,Cochin,20:55:00,04:25:00,450,1.0,No Info,Economy,15554
Jet Airways,2019-06-09,Delhi,Cochin,21:50:00,04:25:00,395,1.0,In-flight meal not included,Economy,10262
Vistara,2019-06-06,Kolkata,Banglore,20:20:00,22:40:00,1580,1.0,No Info,Economy,8662
Multiple Carriers,2019-05-15,Delhi,Cochin,06:00:00,19:15:00,795,1.0,No Info,Economy,8266
Vistara,2019-03-01,Banglore,New Delhi,06:40:00,10:25:00,1665,1.0,No Info,Economy,12371
Jet Airways,2019-05-24,Banglore,Delhi,17:45:00,20:45:00,180,0.0,No Info,Economy,7229
Indigo,2019-04-24,Delhi,Cochin,02:00:00,07:45:00,345,1.0,No Info,Economy,5241
Air India,2019-03-03,Delhi,Cochin,12:30:00,09:25:00,1255,1.0,No Info,Economy,16142
Jet Airways,2019-04-01,Kolkata,Banglore,06:30:00,16:20:00,590,1.0,In-flight meal not included,Economy,7851
Jet Airways,2019-06-15,Banglore,Delhi,19:50:00,22:50:00,180,0.0,No Info,Economy,8016
Jet Airways,2019-06-24,Delhi,Cochin,09:25:00,12:35:00,1630,2.0,No Info,Economy,13882
Jet Airways,2019-04-03,Banglore,Delhi,11:10:00,14:05:00,175,0.0,In-flight meal not included,Economy,4544
Spicejet,2019-05-24,Banglore,Delhi,09:30:00,12:20:00,170,0.0,No check-in baggage included,Economy,3573
Air Asia,2019-03-21,Kolkata,Banglore,10:20:00,12:55:00,155,0.0,No Info,Economy,4082
Jet Airways,2019-05-21,Delhi,Cochin,07:05:00,19:00:00,715,1.0,In-flight meal not included,Economy,12239
Jet Airways,2019-05-21,Kolkata,Banglore,18:55:00,16:20:00,1285,1.0,In-flight meal not included,Economy,10844
Multiple Carriers,2019-05-27,Delhi,Cochin,14:00:00,21:00:00,420,1.0,In-flight meal not included,Economy,7153
Jet Airways,2019-06-12,Mumbai,Hyderabad,07:05:00,08:30:00,85,0.0,No Info,Economy,8040
Jet Airways,2019-04-06,Delhi,Cochin,11:00:00,14:15:00,195,0.0,In-flight meal not included,Economy,4886
Jet Airways,2019-03-09,Delhi,Cochin,19:45:00,04:25:00,520,1.0,In-flight meal not included,Economy,11848
Air Asia,2019-06-01,Delhi,Cochin,16:45:00,22:25:00,340,1.0,No Info,Economy,11410
Spicejet,2019-05-06,Kolkata,Banglore,11:15:00,18:30:00,435,1.0,No Info,Economy,9736
Indigo,2019-05-12,Chennai,Kolkata,22:05:00,00:25:00,140,0.0,No Info,Economy,5277
Spicejet,2019-04-01,Kolkata,Banglore,06:55:00,09:30:00,155,0.0,No Info,Economy,3873
Multiple Carriers,2019-03-21,Delhi,Cochin,07:05:00,22:20:00,915,1.0,No Info,Economy,6717
Multiple Carriers,2019-06-12,Delhi,Cochin,15:15:00,01:30:00,615,1.0,No Info,Economy,6795
Jet Airways,2019-06-06,Delhi,Cochin,20:55:00,04:25:00,450,1.0,In-flight meal not included,Economy,10262
Indigo,2019-03-18,Chennai,Kolkata,19:35:00,21:55:00,140,0.0,No Info,Economy,4332
Air Asia,2019-05-27,Kolkata,Banglore,10:20:00,12:55:00,155,0.0,No Info,Economy,4409
Jet Airways,2019-05-18,Delhi,Cochin,19:10:00,12:35:00,1045,2.0,No Info,Economy,15129
Air India,2019-05-15,Kolkata,Banglore,16:50:00,07:55:00,905,1.0,No Info,Economy,8891
Jet Airways,2019-03-01,Banglore,New Delhi,07:00:00,21:20:00,860,1.0,No Info,Economy,27992
Jet Airways,2019-06-09,Kolkata,Banglore,21:10:00,04:40:00,450,1.0,No Info,Economy,13731
Jet Airways,2019-05-21,Delhi,Cochin,15:00:00,04:25:00,805,1.0,In-flight meal not included,Economy,12898
Jet Airways,2019-05-21,Delhi,Cochin,14:00:00,19:00:00,300,1.0,In-flight meal not included,Economy,12898
Indigo,2019-03-09,Banglore,New Delhi,07:10:00,10:05:00,175,0.0,No Info,Economy,7303
Multiple Carriers,2019-06-12,Delhi,Cochin,08:00:00,19:15:00,675,1.0,No Info,Economy,15058
Air India,2019-03-09,Delhi,Cochin,20:00:00,19:15:00,1395,2.0,No Info,Economy,16111
Air India,2019-06-06,Delhi,Cochin,09:00:00,19:15:00,615,1.0,No Info,Economy,8372
Air India,2019-05-15,Delhi,Cochin,18:05:00,21:10:00,185,0.0,No Info,Economy,6094
Air India,2019-03-24,Kolkata,Banglore,09:10:00,13:40:00,270,1.0,No Info,Economy,8026
Multiple Carriers,2019-05-27,Delhi,Cochin,11:30:00,01:30:00,840,1.0,No Info,Economy,13377
Jet Airways,2019-06-27,Mumbai,Hyderabad,02:55:00,04:20:00,85,0.0,No Info,Economy,5678
Jet Airways,2019-03-21,Delhi,Cochin,10:20:00,04:25:00,2525,2.0,No Info,Economy,11664
Multiple Carriers,2019-03-21,Delhi,Cochin,13:00:00,21:00:00,480,1.0,No Info,Economy,13062
Multiple Carriers,2019-03-21,Delhi,Cochin,06:00:00,12:35:00,395,1.0,No Info,Premium economy,13369
Air Asia,2019-06-06,Delhi,Cochin,07:55:00,13:25:00,330,1.0,No Info,Economy,8759
Jet Airways,2019-05-18,Mumbai,Hyderabad,02:55:00,04:20:00,85,0.0,No Info,Economy,5678
Air India,2019-05-12,Kolkata,Banglore,12:00:00,21:50:00,590,2.0,No Info,Economy,10676
Jet Airways,2019-03-06,Banglore,New Delhi,14:05:00,07:40:00,1055,1.0,In-flight meal not included,Economy,13502
Vistara,2019-05-24,Kolkata,Banglore,07:10:00,09:05:00,1555,1.0,No Info,Economy,9502
Air India,2019-05-21,Delhi,Cochin,17:15:00,19:15:00,1560,2.0,No Info,Economy,11972
Multiple Carriers,2019-06-06,Delhi,Cochin,19:00:00,01:30:00,390,1.0,No Info,Economy,7530
Spicejet,2019-05-18,Kolkata,Banglore,22:20:00,00:40:00,140,0.0,No Info,Economy,3873
Indigo,2019-06-03,Delhi,Cochin,15:10:00,20:00:00,290,1.0,No Info,Economy,6493
Jet Airways,2019-03-15,Banglore,New Delhi,08:00:00,18:25:00,625,1.0,In-flight meal not included,Economy,9134
Indigo,2019-06-24,Delhi,Cochin,10:35:00,21:00:00,625,1.0,No Info,Economy,5894
Jet Airways,2019-05-21,Delhi,Cochin,05:30:00,12:35:00,425,2.0,In-flight meal not included,Economy,15544
Indigo,2019-03-24,Banglore,New Delhi,23:30:00,02:20:00,170,0.0,No Info,Economy,4944
Multiple Carriers,2019-06-27,Delhi,Cochin,11:40:00,19:15:00,455,1.0,In-flight meal not included,Economy,7268
Multiple Carriers,2019-05-27,Delhi,Cochin,07:05:00,21:00:00,835,1.0,In-flight meal not included,Economy,10406
Multiple Carriers,2019-06-06,Delhi,Cochin,13:00:00,21:00:00,480,1.0,No Info,Economy,13587
Air India,2019-05-01,Kolkata,Banglore,09:25:00,13:45:00,1700,2.0,No Info,Economy,15532
Multiple Carriers,2019-03-03,Delhi,Cochin,02:15:00,11:30:00,555,1.0,No Info,Economy,17057
Jet Airways,2019-03-15,Mumbai,Hyderabad,19:35:00,21:05:00,90,0.0,No Info,Economy,5678
Jet Airways,2019-06-06,Kolkata,Banglore,20:25:00,14:25:00,1080,1.0,In-flight meal not included,Economy,10539
Multiple Carriers,2019-05-15,Delhi,Cochin,04:55:00,19:00:00,845,1.0,No Info,Economy,9103
Multiple Carriers,2019-05-27,Delhi,Cochin,10:35:00,19:15:00,520,1.0,No Info,Economy,8625
Goair,2019-05-27,Banglore,Delhi,11:40:00,14:30:00,170,0.0,No Info,Economy,3398
Vistara,2019-06-06,Kolkata,Banglore,07:10:00,09:05:00,1555,1.0,No Info,Economy,8452
Spicejet,2019-03-09,Kolkata,Banglore,22:20:00,00:40:00,140,0.0,No Info,Economy,4622
Indigo,2019-03-21,Delhi,Cochin,20:30:00,01:35:00,305,1.0,No Info,Economy,6232
Jet Airways,2019-03-06,Banglore,New Delhi,08:00:00,08:15:00,1455,1.0,No Info,Economy,17996
Indigo,2019-05-03,Kolkata,Banglore,22:15:00,00:50:00,155,0.0,No Info,Economy,4804
Indigo,2019-04-09,Banglore,Delhi,18:25:00,21:20:00,175,0.0,No Info,Economy,4823
Jet Airways,2019-04-21,Banglore,Delhi,17:45:00,20:45:00,180,0.0,No Info,Economy,7229
Air India,2019-05-18,Kolkata,Banglore,19:00:00,11:05:00,965,1.0,No Info,Economy,6327
Air India,2019-05-18,Kolkata,Banglore,08:20:00,18:30:00,610,2.0,No Info,Economy,10907
Jet Airways,2019-06-03,Delhi,Cochin,20:55:00,19:00:00,1325,1.0,No Info,Economy,14714
Indigo,2019-05-03,Chennai,Kolkata,14:45:00,17:05:00,140,0.0,No Info,Economy,3858
Air India,2019-03-09,Delhi,Cochin,07:00:00,19:15:00,735,1.0,No Info,Economy,15704
Multiple Carriers,2019-05-09,Delhi,Cochin,12:50:00,01:30:00,760,1.0,No Info,Economy,34273
Vistara,2019-06-12,Chennai,Kolkata,17:45:00,20:05:00,140,0.0,No Info,Economy,11982
Air India,2019-05-21,Delhi,Cochin,05:10:00,08:00:00,170,0.0,No Info,Economy,6094
Jet Airways,2019-06-06,Kolkata,Banglore,18:55:00,20:45:00,1550,1.0,No Info,Economy,14571
Multiple Carriers,2019-03-03,Delhi,Cochin,04:00:00,15:30:00,690,1.0,No Info,Economy,14973
Air India,2019-03-06,Delhi,Cochin,04:00:00,07:40:00,1660,1.0,No Info,Economy,12940
Jet Airways,2019-05-18,Kolkata,Banglore,05:45:00,09:20:00,1655,1.0,In-flight meal not included,Economy,9663
Jet Airways,2019-06-01,Delhi,Cochin,10:00:00,04:25:00,1105,1.0,In-flight meal not included,Economy,10262
Spicejet,2019-05-12,Banglore,Delhi,21:10:00,00:05:00,175,0.0,No Info,Economy,4423
Indigo,2019-05-24,Chennai,Kolkata,13:15:00,15:35:00,140,0.0,No Info,Economy,3597
Jet Airways,2019-03-21,Delhi,Cochin,19:15:00,18:50:00,1415,2.0,In-flight meal not included,Economy,8938
Indigo,2019-05-24,Banglore,Delhi,18:25:00,21:20:00,175,0.0,No Info,Economy,4823
Jet Airways,2019-06-24,Delhi,Cochin,14:35:00,04:25:00,830,2.0,No Info,Economy,13376
Jet Airways,2019-06-03,Delhi,Cochin,21:50:00,04:25:00,395,1.0,No Info,Economy,16079
Jet Airways,2019-05-18,Delhi,Cochin,15:00:00,12:35:00,1295,1.0,In-flight meal not included,Economy,12373
Jet Airways,2019-05-27,Delhi,Cochin,22:50:00,04:25:00,335,1.0,In-flight meal not included,Economy,12898
Jet Airways,2019-06-21,Banglore,Delhi,08:20:00,11:20:00,180,0.0,In-flight meal not included,Economy,5769
Multiple Carriers,2019-06-24,Delhi,Cochin,09:45:00,16:10:00,385,1.0,No Info,Economy,9646
Jet Airways,2019-06-03,Delhi,Cochin,08:00:00,19:00:00,660,1.0,In-flight meal not included,Economy,10577
Spicejet,2019-05-18,Chennai,Kolkata,08:20:00,10:35:00,135,0.0,No Info,Economy,3597
Jet Airways,2019-05-12,Kolkata,Banglore,08:25:00,19:50:00,685,1.0,In-flight meal not included,Economy,8586
Jet Airways,2019-05-21,Delhi,Cochin,19:45:00,04:25:00,520,1.0,In-flight meal not included,Economy,12898
Goair,2019-06-24,Delhi,Cochin,10:35:00,19:35:00,540,1.0,No Info,Economy,3876
Jet Airways,2019-05-21,Kolkata,Banglore,06:30:00,20:50:00,860,2.0,In-flight meal not included,Economy,10118
Jet Airways,2019-05-12,Banglore,Delhi,07:10:00,10:10:00,180,0.0,In-flight meal not included,Economy,5198
Jet Airways,2019-05-18,Kolkata,Banglore,09:35:00,19:10:00,575,1.0,In-flight meal not included,Economy,12384
Indigo,2019-03-06,Delhi,Cochin,09:10:00,21:00:00,710,1.0,No Info,Economy,14871
Jet Airways,2019-03-21,Banglore,New Delhi,14:05:00,20:20:00,375,1.0,In-flight meal not included,Economy,7832
Jet Airways,2019-05-09,Kolkata,Banglore,09:35:00,23:35:00,840,1.0,No Info,Economy,12121
Spicejet,2019-03-27,Kolkata,Banglore,09:00:00,11:30:00,150,0.0,No check-in baggage included,Economy,3815
Multiple Carriers,2019-06-24,Delhi,Cochin,09:00:00,21:00:00,720,1.0,No Info,Economy,13587
Jet Airways,2019-05-21,Kolkata,Banglore,17:00:00,23:35:00,395,1.0,No Info,Economy,14151
Air India,2019-03-01,Banglore,New Delhi,22:00:00,13:20:00,920,1.0,No Info,Economy,21130
Indigo,2019-03-03,Delhi,Cochin,15:00:00,01:35:00,635,1.0,No Info,Economy,14871
Indigo,2019-03-03,Delhi,Cochin,02:35:00,08:30:00,355,1.0,No Info,Economy,13790
Air India,2019-05-21,Kolkata,Banglore,08:20:00,21:50:00,810,2.0,No Info,Economy,10697
Vistara,2019-04-09,Banglore,Delhi,19:30:00,22:15:00,165,0.0,No Info,Economy,5613
Multiple Carriers,2019-03-21,Delhi,Cochin,11:40:00,01:35:00,835,1.0,No Info,Economy,7695
Indigo,2019-05-18,Delhi,Cochin,14:20:00,22:30:00,490,1.0,No Info,Economy,7640
Indigo,2019-06-12,Delhi,Cochin,15:00:00,01:30:00,630,1.0,No Info,Economy,5684
Jet Airways,2019-06-24,Delhi,Cochin,19:30:00,04:25:00,535,2.0,No Info,Economy,13014
Jet Airways,2019-05-06,Kolkata,Banglore,16:30:00,23:35:00,425,1.0,In-flight meal not included,Economy,11841
Indigo,2019-05-12,Kolkata,Banglore,19:35:00,23:15:00,220,1.0,No Info,Economy,5276
Air India,2019-06-01,Delhi,Cochin,22:00:00,19:15:00,1275,2.0,No Info,Economy,10861
Indigo,2019-03-15,Chennai,Kolkata,13:20:00,15:35:00,135,0.0,No Info,Economy,6297
Indigo,2019-04-24,Banglore,Delhi,13:00:00,15:50:00,170,0.0,No Info,Economy,4423
Indigo,2019-05-21,Banglore,Delhi,21:15:00,00:15:00,180,0.0,No Info,Economy,3943
Spicejet,2019-05-24,Kolkata,Banglore,09:00:00,11:25:00,145,0.0,No Info,Economy,3873
Indigo,2019-06-01,Kolkata,Banglore,22:15:00,00:50:00,155,0.0,No Info,Economy,4804
Air India,2019-04-03,Delhi,Cochin,12:30:00,09:25:00,1255,1.0,No Info,Economy,5117
Indigo,2019-03-27,Mumbai,Hyderabad,20:05:00,21:35:00,90,0.0,No Info,Economy,2227
Indigo,2019-03-21,Delhi,Cochin,11:30:00,21:00:00,570,1.0,No Info,Economy,6838
Multiple Carriers,2019-03-21,Delhi,Cochin,13:00:00,21:00:00,480,1.0,No Info,Economy,7618
Air India,2019-04-06,Banglore,Delhi,06:10:00,08:55:00,165,0.0,No Info,Economy,5176
Multiple Carriers,2019-06-24,Delhi,Cochin,10:20:00,01:30:00,910,1.0,In-flight meal not included,Economy,5797
Air India,2019-05-24,Kolkata,Banglore,09:50:00,12:30:00,1600,2.0,No Info,Economy,15170
Jet Airways,2019-03-12,Banglore,New Delhi,22:55:00,09:30:00,635,1.0,No Info,Economy,13817
Jet Airways,2019-05-24,Kolkata,Banglore,09:35:00,23:35:00,840,1.0,No Info,Economy,14151
Jet Airways,2019-03-15,Banglore,New Delhi,05:45:00,11:25:00,340,1.0,In-flight meal not included,Economy,9134
Jet Airways,2019-05-12,Kolkata,Banglore,10:20:00,17:35:00,435,1.0,In-flight meal not included,Economy,7064
Jet Airways,2019-05-01,Kolkata,Banglore,06:30:00,16:20:00,590,1.0,No Info,Economy,14781
Indigo,2019-03-21,Delhi,Cochin,07:20:00,12:30:00,310,1.0,No Info,Economy,6388
Air India,2019-03-03,Delhi,Cochin,07:05:00,19:15:00,2170,2.0,No Info,Economy,11552
Air India,2019-03-06,Banglore,New Delhi,12:00:00,23:25:00,685,3.0,No Info,Economy,14195
Indigo,2019-04-09,Kolkata,Banglore,22:15:00,00:50:00,155,0.0,No Info,Economy,4174
Jet Airways,2019-05-27,Delhi,Cochin,10:00:00,19:00:00,540,1.0,No Info,Economy,16079
Jet Airways,2019-06-03,Delhi,Cochin,10:00:00,12:35:00,1595,1.0,In-flight meal not included,Economy,10262
Air Asia,2019-05-24,Kolkata,Banglore,22:50:00,01:20:00,150,0.0,No Info,Economy,4107
Indigo,2019-04-27,Delhi,Cochin,07:35:00,16:10:00,515,1.0,No Info,Economy,6442
Indigo,2019-06-15,Mumbai,Hyderabad,19:05:00,20:35:00,90,0.0,No Info,Economy,2754
Air India,2019-05-01,Kolkata,Banglore,10:00:00,23:15:00,795,1.0,No Info,Economy,10203
Jet Airways,2019-06-24,Delhi,Cochin,02:15:00,12:35:00,620,1.0,In-flight meal not included,Economy,10262
Jet Airways,2019-03-09,Delhi,Cochin,00:20:00,04:25:00,1685,1.0,In-flight meal not included,Economy,11848
Indigo,2019-03-03,Banglore,New Delhi,06:00:00,08:45:00,165,0.0,No Info,Economy,6144
Air India,2019-05-01,Kolkata,Banglore,09:50:00,23:15:00,805,2.0,No Info,Economy,13227
Jet Airways,2019-06-24,Delhi,Cochin,05:30:00,19:00:00,810,2.0,No Info,Economy,13292
Multiple Carriers,2019-06-03,Delhi,Cochin,11:25:00,19:00:00,455,1.0,No Info,Economy,10877
Jet Airways,2019-04-01,Kolkata,Banglore,21:10:00,04:40:00,450,1.0,No Info,Economy,13364
Jet Airways,2019-06-01,Banglore,Delhi,18:55:00,22:00:00,185,0.0,No Info,Economy,8016
Vistara,2019-05-09,Kolkata,Banglore,20:20:00,10:45:00,865,1.0,No Info,Economy,8452
Multiple Carriers,2019-05-27,Delhi,Cochin,09:45:00,22:30:00,765,1.0,No Info,Economy,10486
Jet Airways,2019-06-09,Delhi,Cochin,11:40:00,19:00:00,440,2.0,No Info,Economy,18804
Indigo,2019-06-15,Delhi,Cochin,02:00:00,07:45:00,345,1.0,No Info,Economy,6386
Vistara,2019-06-03,Chennai,Kolkata,07:05:00,09:20:00,135,0.0,No Info,Economy,3687
Spicejet,2019-03-21,Delhi,Cochin,08:45:00,13:15:00,270,1.0,No check-in baggage included,Economy,6356
Indigo,2019-05-27,Delhi,Cochin,23:30:00,04:35:00,305,1.0,No Info,Economy,9476
Jet Airways,2019-06-15,Delhi,Cochin,07:05:00,04:25:00,1280,1.0,In-flight meal not included,Economy,10262
Indigo,2019-05-15,Kolkata,Banglore,19:35:00,23:15:00,220,1.0,No Info,Economy,4226
Jet Airways,2019-06-06,Kolkata,Banglore,06:30:00,16:20:00,590,1.0,No Info,Economy,14571
Jet Airways,2019-06-12,Banglore,Delhi,15:15:00,18:10:00,175,0.0,In-flight meal not included,Economy,5769
Jet Airways,2019-05-09,Delhi,Cochin,10:00:00,19:00:00,540,1.0,In-flight meal not included,Economy,12373
Jet Airways,2019-06-15,Banglore,Delhi,18:55:00,22:00:00,185,0.0,In-flight meal not included,Economy,7229
Jet Airways,2019-03-15,Mumbai,Hyderabad,07:10:00,08:35:00,85,0.0,No Info,Economy,8040
Spicejet,2019-05-21,Banglore,Delhi,05:55:00,08:35:00,160,0.0,No check-in baggage included,Economy,3257
Multiple Carriers,2019-06-27,Delhi,Cochin,11:30:00,21:00:00,570,1.0,No Info,Economy,13587
Multiple Carriers,2019-05-18,Delhi,Cochin,13:00:00,21:00:00,480,1.0,No Info,Economy,9385
Jet Airways,2019-05-12,Kolkata,Banglore,08:25:00,08:15:00,1430,1.0,In-flight meal not included,Economy,8586
Indigo,2019-05-15,Kolkata,Banglore,21:00:00,02:15:00,315,1.0,No Info,Economy,7228
Spicejet,2019-06-09,Kolkata,Banglore,08:35:00,17:15:00,520,1.0,No Info,Economy,6853
Indigo,2019-03-01,Banglore,New Delhi,13:00:00,15:50:00,170,0.0,No Info,Economy,19685
Indigo,2019-03-09,Delhi,Cochin,08:35:00,21:20:00,765,2.0,No Info,Economy,8146
Indigo,2019-04-01,Kolkata,Banglore,17:15:00,19:50:00,155,0.0,No Info,Economy,4174
Jet Airways,2019-03-06,Mumbai,Hyderabad,19:50:00,16:50:00,1260,2.0,No Info,Economy,24210
Jet Airways,2019-03-24,Kolkata,Banglore,06:30:00,16:20:00,590,1.0,No Info,Economy,13339
Jet Airways,2019-06-12,Kolkata,Banglore,14:05:00,20:45:00,400,1.0,In-flight meal not included,Economy,9899
Multiple Carriers,2019-06-09,Delhi,Cochin,15:15:00,01:30:00,615,1.0,No Info,Economy,6795
Jet Airways,2019-06-18,Banglore,Delhi,08:20:00,11:20:00,180,0.0,In-flight meal not included,Economy,5769
Jet Airways,2019-05-06,Kolkata,Banglore,09:35:00,21:05:00,690,1.0,In-flight meal not included,Economy,10703
Indigo,2019-06-27,Banglore,Delhi,06:05:00,08:50:00,165,0.0,No Info,Economy,3943
Air India,2019-05-24,Banglore,Delhi,21:05:00,23:55:00,170,0.0,No Info,Economy,5228
Indigo,2019-05-01,Banglore,Delhi,18:25:00,21:20:00,175,0.0,No Info,Economy,4823
Air India,2019-06-24,Delhi,Cochin,13:15:00,09:25:00,1210,2.0,No Info,Economy,8839
Air India,2019-05-24,Kolkata,Banglore,12:00:00,21:50:00,590,2.0,No Info,Economy,9941
Jet Airways,2019-05-18,Kolkata,Banglore,18:55:00,09:20:00,865,1.0,No Info,Economy,14388
Indigo,2019-04-12,Kolkata,Banglore,15:30:00,18:05:00,155,0.0,No Info,Economy,4174
Indigo,2019-03-06,Chennai,Kolkata,07:55:00,10:15:00,140,0.0,No Info,Economy,7295
Jet Airways,2019-04-06,Delhi,Cochin,02:15:00,12:35:00,620,1.0,In-flight meal not included,Economy,5177
Jet Airways,2019-05-18,Kolkata,Banglore,05:45:00,12:00:00,375,1.0,No Info,Economy,13941
Jet Airways,2019-06-09,Kolkata,Banglore,21:10:00,10:05:00,775,1.0,In-flight meal not included,Economy,11841
Goair,2019-03-03,Delhi,Cochin,05:45:00,13:20:00,455,1.0,No Info,Economy,5628
Indigo,2019-05-12,Banglore,Delhi,13:00:00,15:50:00,170,0.0,No Info,Economy,4591
Air India,2019-06-09,Kolkata,Banglore,10:00:00,05:25:00,1165,2.0,No Info,Economy,12744
Indigo,2019-05-24,Kolkata,Banglore,17:15:00,19:50:00,155,0.0,No Info,Economy,4804
Vistara,2019-04-24,Delhi,Cochin,14:40:00,17:50:00,190,0.0,No Info,Economy,6216
Indigo,2019-03-09,Delhi,Cochin,07:35:00,16:10:00,515,1.0,No Info,Economy,6674
Jet Airways,2019-03-27,Delhi,Cochin,19:10:00,19:45:00,1475,2.0,No Info,Economy,10929
Indigo,2019-03-27,Mumbai,Hyderabad,06:20:00,07:45:00,85,0.0,No Info,Economy,3175
Jet Airways,2019-05-06,Delhi,Cochin,19:10:00,19:00:00,1430,2.0,No Info,Economy,15129
Indigo,2019-04-24,Banglore,Delhi,16:55:00,19:55:00,180,0.0,No Info,Economy,4823
Vistara,2019-03-24,Chennai,Kolkata,07:05:00,09:20:00,135,0.0,No Info,Economy,4842
